"Displaced unspecified fracture of unspecified great toe, initial encounter for closed fracture",S92403A-Displaced unspecified fractur
"Displaced unspecified fracture of unspecified great toe, initial encounter for open fracture",S92403B-Displaced unspecified fractur
"Displaced unspecified fracture of unspecified great toe, subsequent encounter for fracture with routine healing",S92403D-Displaced unspecified fractur
"Displaced unspecified fracture of unspecified great toe, subsequent encounter for fracture with delayed healing",S92403G-Displaced unspecified fractur
"Displaced unspecified fracture of unspecified great toe, subsequent encounter for fracture with nonunion",S92403K-Displaced unspecified fractur
"Displaced unspecified fracture of unspecified great toe, subsequent encounter for fracture with malunion",S92403P-Displaced unspecified fractur
"Displaced unspecified fracture of unspecified great toe, sequela",S92403S-Displaced unspecified fractur
"Nondisplaced unspecified fracture of right great toe, initial encounter for closed fracture",S92404A-Nondisplaced unspecified frac
"Nondisplaced unspecified fracture of right great toe, initial encounter for open fracture",S92404B-Nondisplaced unspecified frac
"Nondisplaced unspecified fracture of right great toe, subsequent encounter for fracture with routine healing",S92404D-Nondisplaced unspecified frac
"Nondisplaced unspecified fracture of right great toe, subsequent encounter for fracture with delayed healing",S92404G-Nondisplaced unspecified frac
"Nondisplaced unspecified fracture of right great toe, subsequent encounter for fracture with nonunion",S92404K-Nondisplaced unspecified frac
"Nondisplaced unspecified fracture of right great toe, subsequent encounter for fracture with malunion",S92404P-Nondisplaced unspecified frac
"Nondisplaced unspecified fracture of right great toe, sequela",S92404S-Nondisplaced unspecified frac
"Nondisplaced unspecified fracture of left great toe, initial encounter for closed fracture",S92405A-Nondisplaced unspecified frac
"Nondisplaced unspecified fracture of left great toe, initial encounter for open fracture",S92405B-Nondisplaced unspecified frac
"Nondisplaced unspecified fracture of left great toe, subsequent encounter for fracture with routine healing",S92405D-Nondisplaced unspecified frac
"Nondisplaced unspecified fracture of left great toe, subsequent encounter for fracture with delayed healing",S92405G-Nondisplaced unspecified frac
"Nondisplaced unspecified fracture of left great toe, subsequent encounter for fracture with nonunion",S92405K-Nondisplaced unspecified frac
"Nondisplaced unspecified fracture of left great toe, subsequent encounter for fracture with malunion",S92405P-Nondisplaced unspecified frac
"Nondisplaced unspecified fracture of left great toe, sequela",S92405S-Nondisplaced unspecified frac
"Nondisplaced unspecified fracture of unspecified great toe, initial encounter for closed fracture",S92406A-Nondisplaced unspecified frac
"Nondisplaced unspecified fracture of unspecified great toe, initial encounter for open fracture",S92406B-Nondisplaced unspecified frac
"Nondisplaced unspecified fracture of unspecified great toe, subsequent encounter for fracture with routine healing",S92406D-Nondisplaced unspecified frac
"Nondisplaced unspecified fracture of unspecified great toe, subsequent encounter for fracture with delayed healing",S92406G-Nondisplaced unspecified frac
"Nondisplaced unspecified fracture of unspecified great toe, subsequent encounter for fracture with nonunion",S92406K-Nondisplaced unspecified frac
"Nondisplaced unspecified fracture of unspecified great toe, subsequent encounter for fracture with malunion",S92406P-Nondisplaced unspecified frac
"Nondisplaced unspecified fracture of unspecified great toe, sequela",S92406S-Nondisplaced unspecified frac
"Displaced fracture of proximal phalanx of right great toe, initial encounter for closed fracture",S92411A-Displaced fracture of proxima
"Displaced fracture of proximal phalanx of right great toe, initial encounter for open fracture",S92411B-Displaced fracture of proxima
"Displaced fracture of proximal phalanx of right great toe, subsequent encounter for fracture with routine healing",S92411D-Displaced fracture of proxima
"Displaced fracture of proximal phalanx of right great toe, subsequent encounter for fracture with delayed healing",S92411G-Displaced fracture of proxima
"Displaced fracture of proximal phalanx of right great toe, subsequent encounter for fracture with nonunion",S92411K-Displaced fracture of proxima
"Displaced fracture of proximal phalanx of right great toe, subsequent encounter for fracture with malunion",S92411P-Displaced fracture of proxima
"Displaced fracture of proximal phalanx of right great toe, sequela",S92411S-Displaced fracture of proxima
"Displaced fracture of proximal phalanx of left great toe, initial encounter for closed fracture",S92412A-Displaced fracture of proxima
"Displaced fracture of proximal phalanx of left great toe, initial encounter for open fracture",S92412B-Displaced fracture of proxima
"Displaced fracture of proximal phalanx of left great toe, subsequent encounter for fracture with routine healing",S92412D-Displaced fracture of proxima
"Displaced fracture of proximal phalanx of left great toe, subsequent encounter for fracture with delayed healing",S92412G-Displaced fracture of proxima
"Displaced fracture of proximal phalanx of left great toe, subsequent encounter for fracture with nonunion",S92412K-Displaced fracture of proxima
"Displaced fracture of proximal phalanx of left great toe, subsequent encounter for fracture with malunion",S92412P-Displaced fracture of proxima
"Displaced fracture of proximal phalanx of left great toe, sequela",S92412S-Displaced fracture of proxima
"Displaced fracture of proximal phalanx of unspecified great toe, initial encounter for closed fracture",S92413A-Displaced fracture of proxima
"Displaced fracture of proximal phalanx of unspecified great toe, initial encounter for open fracture",S92413B-Displaced fracture of proxima
"Displaced fracture of proximal phalanx of unspecified great toe, subsequent encounter for fracture with routine healing",S92413D-Displaced fracture of proxima
"Displaced fracture of proximal phalanx of unspecified great toe, subsequent encounter for fracture with delayed healing",S92413G-Displaced fracture of proxima
"Displaced fracture of proximal phalanx of unspecified great toe, subsequent encounter for fracture with nonunion",S92413K-Displaced fracture of proxima
"Displaced fracture of proximal phalanx of unspecified great toe, subsequent encounter for fracture with malunion",S92413P-Displaced fracture of proxima
"Displaced fracture of proximal phalanx of unspecified great toe, sequela",S92413S-Displaced fracture of proxima
"Nondisplaced fracture of proximal phalanx of right great toe, initial encounter for closed fracture",S92414A-Nondisplaced fracture of prox
"Nondisplaced fracture of proximal phalanx of right great toe, initial encounter for open fracture",S92414B-Nondisplaced fracture of prox
"Nondisplaced fracture of proximal phalanx of right great toe, subsequent encounter for fracture with routine healing",S92414D-Nondisplaced fracture of prox
"Nondisplaced fracture of proximal phalanx of right great toe, subsequent encounter for fracture with delayed healing",S92414G-Nondisplaced fracture of prox
"Nondisplaced fracture of proximal phalanx of right great toe, subsequent encounter for fracture with nonunion",S92414K-Nondisplaced fracture of prox
"Nondisplaced fracture of proximal phalanx of right great toe, subsequent encounter for fracture with malunion",S92414P-Nondisplaced fracture of prox
"Nondisplaced fracture of proximal phalanx of right great toe, sequela",S92414S-Nondisplaced fracture of prox
"Nondisplaced fracture of proximal phalanx of left great toe, initial encounter for closed fracture",S92415A-Nondisplaced fracture of prox
"Nondisplaced fracture of proximal phalanx of left great toe, initial encounter for open fracture",S92415B-Nondisplaced fracture of prox
"Nondisplaced fracture of proximal phalanx of left great toe, subsequent encounter for fracture with routine healing",S92415D-Nondisplaced fracture of prox
"Nondisplaced fracture of proximal phalanx of left great toe, subsequent encounter for fracture with delayed healing",S92415G-Nondisplaced fracture of prox
"Nondisplaced fracture of proximal phalanx of left great toe, subsequent encounter for fracture with nonunion",S92415K-Nondisplaced fracture of prox
"Nondisplaced fracture of proximal phalanx of left great toe, subsequent encounter for fracture with malunion",S92415P-Nondisplaced fracture of prox
"Nondisplaced fracture of proximal phalanx of left great toe, sequela",S92415S-Nondisplaced fracture of prox
"Nondisplaced fracture of proximal phalanx of unspecified great toe, initial encounter for closed fracture",S92416A-Nondisplaced fracture of prox
"Nondisplaced fracture of proximal phalanx of unspecified great toe, initial encounter for open fracture",S92416B-Nondisplaced fracture of prox
"Nondisplaced fracture of proximal phalanx of unspecified great toe, subsequent encounter for fracture with routine healing",S92416D-Nondisplaced fracture of prox
"Nondisplaced fracture of proximal phalanx of unspecified great toe, subsequent encounter for fracture with delayed healing",S92416G-Nondisplaced fracture of prox
"Nondisplaced fracture of proximal phalanx of unspecified great toe, subsequent encounter for fracture with nonunion",S92416K-Nondisplaced fracture of prox
"Nondisplaced fracture of proximal phalanx of unspecified great toe, subsequent encounter for fracture with malunion",S92416P-Nondisplaced fracture of prox
"Nondisplaced fracture of proximal phalanx of unspecified great toe, sequela",S92416S-Nondisplaced fracture of prox
"Displaced fracture of distal phalanx of right great toe, initial encounter for closed fracture",S92421A-Displaced fracture of distal
"Displaced fracture of distal phalanx of right great toe, initial encounter for open fracture",S92421B-Displaced fracture of distal
"Displaced fracture of distal phalanx of right great toe, subsequent encounter for fracture with routine healing",S92421D-Displaced fracture of distal
"Displaced fracture of distal phalanx of right great toe, subsequent encounter for fracture with delayed healing",S92421G-Displaced fracture of distal
"Displaced fracture of distal phalanx of right great toe, subsequent encounter for fracture with nonunion",S92421K-Displaced fracture of distal
"Displaced fracture of distal phalanx of right great toe, subsequent encounter for fracture with malunion",S92421P-Displaced fracture of distal
"Displaced fracture of distal phalanx of right great toe, sequela",S92421S-Displaced fracture of distal
"Displaced fracture of distal phalanx of left great toe, initial encounter for closed fracture",S92422A-Displaced fracture of distal
"Displaced fracture of distal phalanx of left great toe, initial encounter for open fracture",S92422B-Displaced fracture of distal
"Displaced fracture of distal phalanx of left great toe, subsequent encounter for fracture with routine healing",S92422D-Displaced fracture of distal
"Displaced fracture of distal phalanx of left great toe, subsequent encounter for fracture with delayed healing",S92422G-Displaced fracture of distal
"Displaced fracture of distal phalanx of left great toe, subsequent encounter for fracture with nonunion",S92422K-Displaced fracture of distal
"Displaced fracture of distal phalanx of left great toe, subsequent encounter for fracture with malunion",S92422P-Displaced fracture of distal
"Displaced fracture of distal phalanx of left great toe, sequela",S92422S-Displaced fracture of distal
"Displaced fracture of distal phalanx of unspecified great toe, initial encounter for closed fracture",S92423A-Displaced fracture of distal
"Displaced fracture of distal phalanx of unspecified great toe, initial encounter for open fracture",S92423B-Displaced fracture of distal
"Displaced fracture of distal phalanx of unspecified great toe, subsequent encounter for fracture with routine healing",S92423D-Displaced fracture of distal
"Displaced fracture of distal phalanx of unspecified great toe, subsequent encounter for fracture with delayed healing",S92423G-Displaced fracture of distal
"Displaced fracture of distal phalanx of unspecified great toe, subsequent encounter for fracture with nonunion",S92423K-Displaced fracture of distal
"Displaced fracture of distal phalanx of unspecified great toe, subsequent encounter for fracture with malunion",S92423P-Displaced fracture of distal
"Displaced fracture of distal phalanx of unspecified great toe, sequela",S92423S-Displaced fracture of distal
"Nondisplaced fracture of distal phalanx of right great toe, initial encounter for closed fracture",S92424A-Nondisplaced fracture of dist
"Nondisplaced fracture of distal phalanx of right great toe, initial encounter for open fracture",S92424B-Nondisplaced fracture of dist
"Nondisplaced fracture of distal phalanx of right great toe, subsequent encounter for fracture with routine healing",S92424D-Nondisplaced fracture of dist
"Nondisplaced fracture of distal phalanx of right great toe, subsequent encounter for fracture with delayed healing",S92424G-Nondisplaced fracture of dist
"Nondisplaced fracture of distal phalanx of right great toe, subsequent encounter for fracture with nonunion",S92424K-Nondisplaced fracture of dist
"Nondisplaced fracture of distal phalanx of right great toe, subsequent encounter for fracture with malunion",S92424P-Nondisplaced fracture of dist
"Nondisplaced fracture of distal phalanx of right great toe, sequela",S92424S-Nondisplaced fracture of dist
"Nondisplaced fracture of distal phalanx of left great toe, initial encounter for closed fracture",S92425A-Nondisplaced fracture of dist
"Nondisplaced fracture of distal phalanx of left great toe, initial encounter for open fracture",S92425B-Nondisplaced fracture of dist
"Nondisplaced fracture of distal phalanx of left great toe, subsequent encounter for fracture with routine healing",S92425D-Nondisplaced fracture of dist
"Nondisplaced fracture of distal phalanx of left great toe, subsequent encounter for fracture with delayed healing",S92425G-Nondisplaced fracture of dist
"Nondisplaced fracture of distal phalanx of left great toe, subsequent encounter for fracture with nonunion",S92425K-Nondisplaced fracture of dist
"Nondisplaced fracture of distal phalanx of left great toe, subsequent encounter for fracture with malunion",S92425P-Nondisplaced fracture of dist
"Nondisplaced fracture of distal phalanx of left great toe, sequela",S92425S-Nondisplaced fracture of dist
"Nondisplaced fracture of distal phalanx of unspecified great toe, initial encounter for closed fracture",S92426A-Nondisplaced fracture of dist
"Nondisplaced fracture of distal phalanx of unspecified great toe, initial encounter for open fracture",S92426B-Nondisplaced fracture of dist
"Nondisplaced fracture of distal phalanx of unspecified great toe, subsequent encounter for fracture with routine healing",S92426D-Nondisplaced fracture of dist
"Nondisplaced fracture of distal phalanx of unspecified great toe, subsequent encounter for fracture with delayed healing",S92426G-Nondisplaced fracture of dist
"Nondisplaced fracture of distal phalanx of unspecified great toe, subsequent encounter for fracture with nonunion",S92426K-Nondisplaced fracture of dist
"Nondisplaced fracture of distal phalanx of unspecified great toe, subsequent encounter for fracture with malunion",S92426P-Nondisplaced fracture of dist
"Nondisplaced fracture of distal phalanx of unspecified great toe, sequela",S92426S-Nondisplaced fracture of dist
"Other fracture of right great toe, initial encounter for closed fracture",S92491A-Other fracture of right great
"Other fracture of right great toe, initial encounter for open fracture",S92491B-Other fracture of right great
"Other fracture of right great toe, subsequent encounter for fracture with routine healing",S92491D-Other fracture of right great
"Other fracture of right great toe, subsequent encounter for fracture with delayed healing",S92491G-Other fracture of right great
"Other fracture of right great toe, subsequent encounter for fracture with nonunion",S92491K-Other fracture of right great
"Other fracture of right great toe, subsequent encounter for fracture with malunion",S92491P-Other fracture of right great
"Other fracture of right great toe, sequela",S92491S-Other fracture of right great
"Other fracture of left great toe, initial encounter for closed fracture",S92492A-Other fracture of left great
"Other fracture of left great toe, initial encounter for open fracture",S92492B-Other fracture of left great
"Other fracture of left great toe, subsequent encounter for fracture with routine healing",S92492D-Other fracture of left great
"Other fracture of left great toe, subsequent encounter for fracture with delayed healing",S92492G-Other fracture of left great
"Other fracture of left great toe, subsequent encounter for fracture with nonunion",S92492K-Other fracture of left great
"Other fracture of left great toe, subsequent encounter for fracture with malunion",S92492P-Other fracture of left great
"Other fracture of left great toe, sequela",S92492S-Other fracture of left great
"Other fracture of unspecified great toe, initial encounter for closed fracture",S92499A-Other fracture of unspecified
"Other fracture of unspecified great toe, initial encounter for open fracture",S92499B-Other fracture of unspecified
"Other fracture of unspecified great toe, subsequent encounter for fracture with routine healing",S92499D-Other fracture of unspecified
"Other fracture of unspecified great toe, subsequent encounter for fracture with delayed healing",S92499G-Other fracture of unspecified
"Other fracture of unspecified great toe, subsequent encounter for fracture with nonunion",S92499K-Other fracture of unspecified
"Other fracture of unspecified great toe, subsequent encounter for fracture with malunion",S92499P-Other fracture of unspecified
"Other fracture of unspecified great toe, sequela",S92499S-Other fracture of unspecified
"Displaced unspecified fracture of right lesser toe(s), initial encounter for closed fracture",S92501A-Displaced unspecified fractur
"Displaced unspecified fracture of right lesser toe(s), initial encounter for open fracture",S92501B-Displaced unspecified fractur
"Displaced unspecified fracture of right lesser toe(s), subsequent encounter for fracture with routine healing",S92501D-Displaced unspecified fractur
"Displaced unspecified fracture of right lesser toe(s), subsequent encounter for fracture with delayed healing",S92501G-Displaced unspecified fractur
"Displaced unspecified fracture of right lesser toe(s), subsequent encounter for fracture with nonunion",S92501K-Displaced unspecified fractur
"Displaced unspecified fracture of right lesser toe(s), subsequent encounter for fracture with malunion",S92501P-Displaced unspecified fractur
"Displaced unspecified fracture of right lesser toe(s), sequela",S92501S-Displaced unspecified fractur
"Displaced unspecified fracture of left lesser toe(s), initial encounter for closed fracture",S92502A-Displaced unspecified fractur
"Displaced unspecified fracture of left lesser toe(s), initial encounter for open fracture",S92502B-Displaced unspecified fractur
"Displaced unspecified fracture of left lesser toe(s), subsequent encounter for fracture with routine healing",S92502D-Displaced unspecified fractur
"Displaced unspecified fracture of left lesser toe(s), subsequent encounter for fracture with delayed healing",S92502G-Displaced unspecified fractur
"Displaced unspecified fracture of left lesser toe(s), subsequent encounter for fracture with nonunion",S92502K-Displaced unspecified fractur
"Displaced unspecified fracture of left lesser toe(s), subsequent encounter for fracture with malunion",S92502P-Displaced unspecified fractur
"Displaced unspecified fracture of left lesser toe(s), sequela",S92502S-Displaced unspecified fractur
"Displaced unspecified fracture of unspecified lesser toe(s), initial encounter for closed fracture",S92503A-Displaced unspecified fractur
"Displaced unspecified fracture of unspecified lesser toe(s), initial encounter for open fracture",S92503B-Displaced unspecified fractur
"Displaced unspecified fracture of unspecified lesser toe(s), subsequent encounter for fracture with routine healing",S92503D-Displaced unspecified fractur
"Displaced unspecified fracture of unspecified lesser toe(s), subsequent encounter for fracture with delayed healing",S92503G-Displaced unspecified fractur
"Displaced unspecified fracture of unspecified lesser toe(s), subsequent encounter for fracture with nonunion",S92503K-Displaced unspecified fractur
"Displaced unspecified fracture of unspecified lesser toe(s), subsequent encounter for fracture with malunion",S92503P-Displaced unspecified fractur
"Displaced unspecified fracture of unspecified lesser toe(s), sequela",S92503S-Displaced unspecified fractur
"Nondisplaced unspecified fracture of right lesser toe(s), initial encounter for closed fracture",S92504A-Nondisplaced unspecified frac
"Nondisplaced unspecified fracture of right lesser toe(s), initial encounter for open fracture",S92504B-Nondisplaced unspecified frac
"Nondisplaced unspecified fracture of right lesser toe(s), subsequent encounter for fracture with routine healing",S92504D-Nondisplaced unspecified frac
"Nondisplaced unspecified fracture of right lesser toe(s), subsequent encounter for fracture with delayed healing",S92504G-Nondisplaced unspecified frac
"Nondisplaced unspecified fracture of right lesser toe(s), subsequent encounter for fracture with nonunion",S92504K-Nondisplaced unspecified frac
"Nondisplaced unspecified fracture of right lesser toe(s), subsequent encounter for fracture with malunion",S92504P-Nondisplaced unspecified frac
"Nondisplaced unspecified fracture of right lesser toe(s), sequela",S92504S-Nondisplaced unspecified frac
"Nondisplaced unspecified fracture of left lesser toe(s), initial encounter for closed fracture",S92505A-Nondisplaced unspecified frac
"Nondisplaced unspecified fracture of left lesser toe(s), initial encounter for open fracture",S92505B-Nondisplaced unspecified frac
"Nondisplaced unspecified fracture of left lesser toe(s), subsequent encounter for fracture with routine healing",S92505D-Nondisplaced unspecified frac
"Nondisplaced unspecified fracture of left lesser toe(s), subsequent encounter for fracture with delayed healing",S92505G-Nondisplaced unspecified frac
"Nondisplaced unspecified fracture of left lesser toe(s), subsequent encounter for fracture with nonunion",S92505K-Nondisplaced unspecified frac
"Nondisplaced unspecified fracture of left lesser toe(s), subsequent encounter for fracture with malunion",S92505P-Nondisplaced unspecified frac
"Nondisplaced unspecified fracture of left lesser toe(s), sequela",S92505S-Nondisplaced unspecified frac
"Nondisplaced unspecified fracture of unspecified lesser toe(s), initial encounter for closed fracture",S92506A-Nondisplaced unspecified frac
"Nondisplaced unspecified fracture of unspecified lesser toe(s), initial encounter for open fracture",S92506B-Nondisplaced unspecified frac
"Nondisplaced unspecified fracture of unspecified lesser toe(s), subsequent encounter for fracture with routine healing",S92506D-Nondisplaced unspecified frac
"Nondisplaced unspecified fracture of unspecified lesser toe(s), subsequent encounter for fracture with delayed healing",S92506G-Nondisplaced unspecified frac
"Nondisplaced unspecified fracture of unspecified lesser toe(s), subsequent encounter for fracture with nonunion",S92506K-Nondisplaced unspecified frac
"Nondisplaced unspecified fracture of unspecified lesser toe(s), subsequent encounter for fracture with malunion",S92506P-Nondisplaced unspecified frac
"Nondisplaced unspecified fracture of unspecified lesser toe(s), sequela",S92506S-Nondisplaced unspecified frac
"Displaced fracture of proximal phalanx of right lesser toe(s), initial encounter for closed fracture",S92511A-Displaced fracture of proxima
"Displaced fracture of proximal phalanx of right lesser toe(s), initial encounter for open fracture",S92511B-Displaced fracture of proxima
"Displaced fracture of proximal phalanx of right lesser toe(s), subsequent encounter for fracture with routine healing",S92511D-Displaced fracture of proxima
"Displaced fracture of proximal phalanx of right lesser toe(s), subsequent encounter for fracture with delayed healing",S92511G-Displaced fracture of proxima
"Displaced fracture of proximal phalanx of right lesser toe(s), subsequent encounter for fracture with nonunion",S92511K-Displaced fracture of proxima
"Displaced fracture of proximal phalanx of right lesser toe(s), subsequent encounter for fracture with malunion",S92511P-Displaced fracture of proxima
"Displaced fracture of proximal phalanx of right lesser toe(s), sequela",S92511S-Displaced fracture of proxima
"Displaced fracture of proximal phalanx of left lesser toe(s), initial encounter for closed fracture",S92512A-Displaced fracture of proxima
"Displaced fracture of proximal phalanx of left lesser toe(s), initial encounter for open fracture",S92512B-Displaced fracture of proxima
"Displaced fracture of proximal phalanx of left lesser toe(s), subsequent encounter for fracture with routine healing",S92512D-Displaced fracture of proxima
"Displaced fracture of proximal phalanx of left lesser toe(s), subsequent encounter for fracture with delayed healing",S92512G-Displaced fracture of proxima
"Displaced fracture of proximal phalanx of left lesser toe(s), subsequent encounter for fracture with nonunion",S92512K-Displaced fracture of proxima
"Displaced fracture of proximal phalanx of left lesser toe(s), subsequent encounter for fracture with malunion",S92512P-Displaced fracture of proxima
"Displaced fracture of proximal phalanx of left lesser toe(s), sequela",S92512S-Displaced fracture of proxima
"Displaced fracture of proximal phalanx of unspecified lesser toe(s), initial encounter for closed fracture",S92513A-Displaced fracture of proxima
"Displaced fracture of proximal phalanx of unspecified lesser toe(s), initial encounter for open fracture",S92513B-Displaced fracture of proxima
"Displaced fracture of proximal phalanx of unspecified lesser toe(s), subsequent encounter for fracture with routine healing",S92513D-Displaced fracture of proxima
"Displaced fracture of proximal phalanx of unspecified lesser toe(s), subsequent encounter for fracture with delayed healing",S92513G-Displaced fracture of proxima
"Displaced fracture of proximal phalanx of unspecified lesser toe(s), subsequent encounter for fracture with nonunion",S92513K-Displaced fracture of proxima
"Displaced fracture of proximal phalanx of unspecified lesser toe(s), subsequent encounter for fracture with malunion",S92513P-Displaced fracture of proxima
"Displaced fracture of proximal phalanx of unspecified lesser toe(s), sequela",S92513S-Displaced fracture of proxima
"Nondisplaced fracture of proximal phalanx of right lesser toe(s), initial encounter for closed fracture",S92514A-Nondisplaced fracture of prox
"Nondisplaced fracture of proximal phalanx of right lesser toe(s), initial encounter for open fracture",S92514B-Nondisplaced fracture of prox
"Nondisplaced fracture of proximal phalanx of right lesser toe(s), subsequent encounter for fracture with routine healing",S92514D-Nondisplaced fracture of prox
"Nondisplaced fracture of proximal phalanx of right lesser toe(s), subsequent encounter for fracture with delayed healing",S92514G-Nondisplaced fracture of prox
"Nondisplaced fracture of proximal phalanx of right lesser toe(s), subsequent encounter for fracture with nonunion",S92514K-Nondisplaced fracture of prox
"Nondisplaced fracture of proximal phalanx of right lesser toe(s), subsequent encounter for fracture with malunion",S92514P-Nondisplaced fracture of prox
"Nondisplaced fracture of proximal phalanx of right lesser toe(s), sequela",S92514S-Nondisplaced fracture of prox
"Nondisplaced fracture of proximal phalanx of left lesser toe(s), initial encounter for closed fracture",S92515A-Nondisplaced fracture of prox
"Nondisplaced fracture of proximal phalanx of left lesser toe(s), initial encounter for open fracture",S92515B-Nondisplaced fracture of prox
"Nondisplaced fracture of proximal phalanx of left lesser toe(s), subsequent encounter for fracture with routine healing",S92515D-Nondisplaced fracture of prox
"Nondisplaced fracture of proximal phalanx of left lesser toe(s), subsequent encounter for fracture with delayed healing",S92515G-Nondisplaced fracture of prox
"Nondisplaced fracture of proximal phalanx of left lesser toe(s), subsequent encounter for fracture with nonunion",S92515K-Nondisplaced fracture of prox
"Nondisplaced fracture of proximal phalanx of left lesser toe(s), subsequent encounter for fracture with malunion",S92515P-Nondisplaced fracture of prox
"Nondisplaced fracture of proximal phalanx of left lesser toe(s), sequela",S92515S-Nondisplaced fracture of prox
"Nondisplaced fracture of proximal phalanx of unspecified lesser toe(s), initial encounter for closed fracture",S92516A-Nondisplaced fracture of prox
"Nondisplaced fracture of proximal phalanx of unspecified lesser toe(s), initial encounter for open fracture",S92516B-Nondisplaced fracture of prox
"Nondisplaced fracture of proximal phalanx of unspecified lesser toe(s), subsequent encounter for fracture with routine healing",S92516D-Nondisplaced fracture of prox
"Nondisplaced fracture of proximal phalanx of unspecified lesser toe(s), subsequent encounter for fracture with delayed healing",S92516G-Nondisplaced fracture of prox
"Nondisplaced fracture of proximal phalanx of unspecified lesser toe(s), subsequent encounter for fracture with nonunion",S92516K-Nondisplaced fracture of prox
"Nondisplaced fracture of proximal phalanx of unspecified lesser toe(s), subsequent encounter for fracture with malunion",S92516P-Nondisplaced fracture of prox
"Nondisplaced fracture of proximal phalanx of unspecified lesser toe(s), sequela",S92516S-Nondisplaced fracture of prox
"Displaced fracture of medial phalanx of right lesser toe(s), initial encounter for closed fracture",S92521A-Displaced fracture of medial
"Displaced fracture of medial phalanx of right lesser toe(s), initial encounter for open fracture",S92521B-Displaced fracture of medial
"Displaced fracture of medial phalanx of right lesser toe(s), subsequent encounter for fracture with routine healing",S92521D-Displaced fracture of medial
"Displaced fracture of medial phalanx of right lesser toe(s), subsequent encounter for fracture with delayed healing",S92521G-Displaced fracture of medial
"Displaced fracture of medial phalanx of right lesser toe(s), subsequent encounter for fracture with nonunion",S92521K-Displaced fracture of medial
"Displaced fracture of medial phalanx of right lesser toe(s), subsequent encounter for fracture with malunion",S92521P-Displaced fracture of medial
"Displaced fracture of medial phalanx of right lesser toe(s), sequela",S92521S-Displaced fracture of medial
"Displaced fracture of medial phalanx of left lesser toe(s), initial encounter for closed fracture",S92522A-Displaced fracture of medial
"Displaced fracture of medial phalanx of left lesser toe(s), initial encounter for open fracture",S92522B-Displaced fracture of medial
"Displaced fracture of medial phalanx of left lesser toe(s), subsequent encounter for fracture with routine healing",S92522D-Displaced fracture of medial
"Displaced fracture of medial phalanx of left lesser toe(s), subsequent encounter for fracture with delayed healing",S92522G-Displaced fracture of medial
"Displaced fracture of medial phalanx of left lesser toe(s), subsequent encounter for fracture with nonunion",S92522K-Displaced fracture of medial
"Displaced fracture of medial phalanx of left lesser toe(s), subsequent encounter for fracture with malunion",S92522P-Displaced fracture of medial
"Displaced fracture of medial phalanx of left lesser toe(s), sequela",S92522S-Displaced fracture of medial
"Displaced fracture of medial phalanx of unspecified lesser toe(s), initial encounter for closed fracture",S92523A-Displaced fracture of medial
"Displaced fracture of medial phalanx of unspecified lesser toe(s), initial encounter for open fracture",S92523B-Displaced fracture of medial
"Displaced fracture of medial phalanx of unspecified lesser toe(s), subsequent encounter for fracture with routine healing",S92523D-Displaced fracture of medial
"Displaced fracture of medial phalanx of unspecified lesser toe(s), subsequent encounter for fracture with delayed healing",S92523G-Displaced fracture of medial
"Displaced fracture of medial phalanx of unspecified lesser toe(s), subsequent encounter for fracture with nonunion",S92523K-Displaced fracture of medial
"Displaced fracture of medial phalanx of unspecified lesser toe(s), subsequent encounter for fracture with malunion",S92523P-Displaced fracture of medial
"Displaced fracture of medial phalanx of unspecified lesser toe(s), sequela",S92523S-Displaced fracture of medial
"Nondisplaced fracture of medial phalanx of right lesser toe(s), initial encounter for closed fracture",S92524A-Nondisplaced fracture of medi
"Nondisplaced fracture of medial phalanx of right lesser toe(s), initial encounter for open fracture",S92524B-Nondisplaced fracture of medi
"Nondisplaced fracture of medial phalanx of right lesser toe(s), subsequent encounter for fracture with routine healing",S92524D-Nondisplaced fracture of medi
"Nondisplaced fracture of medial phalanx of right lesser toe(s), subsequent encounter for fracture with delayed healing",S92524G-Nondisplaced fracture of medi
"Nondisplaced fracture of medial phalanx of right lesser toe(s), subsequent encounter for fracture with nonunion",S92524K-Nondisplaced fracture of medi
"Nondisplaced fracture of medial phalanx of right lesser toe(s), subsequent encounter for fracture with malunion",S92524P-Nondisplaced fracture of medi
"Nondisplaced fracture of medial phalanx of right lesser toe(s), sequela",S92524S-Nondisplaced fracture of medi
"Nondisplaced fracture of medial phalanx of left lesser toe(s), initial encounter for closed fracture",S92525A-Nondisplaced fracture of medi
"Nondisplaced fracture of medial phalanx of left lesser toe(s), initial encounter for open fracture",S92525B-Nondisplaced fracture of medi
"Nondisplaced fracture of medial phalanx of left lesser toe(s), subsequent encounter for fracture with routine healing",S92525D-Nondisplaced fracture of medi
"Nondisplaced fracture of medial phalanx of left lesser toe(s), subsequent encounter for fracture with delayed healing",S92525G-Nondisplaced fracture of medi
"Nondisplaced fracture of medial phalanx of left lesser toe(s), subsequent encounter for fracture with nonunion",S92525K-Nondisplaced fracture of medi
"Nondisplaced fracture of medial phalanx of left lesser toe(s), subsequent encounter for fracture with malunion",S92525P-Nondisplaced fracture of medi
"Nondisplaced fracture of medial phalanx of left lesser toe(s), sequela",S92525S-Nondisplaced fracture of medi
"Nondisplaced fracture of medial phalanx of unspecified lesser toe(s), initial encounter for closed fracture",S92526A-Nondisplaced fracture of medi
